national_dex_id,name,type_primary,type_secondary,generation,region,source_game,sprite_url,description
393,Piplup,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,
394,Prinplup,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,
395,Empoleon,Water,Steel,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,
396,Starly,Normal,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,
397,Staravia,Normal,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,
398,Staraptor,Normal,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,
399,Bidoof,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,
400,Bibarel,Normal,Water,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,
401,Kricketot,Bug,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,
402,Kricketune,Bug,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,
403,Shinx,Electric,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,
404,Luxio,Electric,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,
405,Luxray,Electric,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,
406,Budew,Grass,Poison,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,
407,Roserade,Grass,Poison,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,
408,Cranidos,Rock,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,
409,Rampardos,Rock,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,
410,Shieldon,Rock,Steel,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,
411,Bastiodon,Rock,Steel,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,
412,Burmy,Bug,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,
413,Wormadam Plant,Bug,Grass,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,
414,Mothim,Bug,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,
415,Combee,Bug,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,
416,Vespiquen,Bug,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,
417,Pachirisu,Electric,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,
418,Buizel,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,
419,Floatzel,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,
420,Cherubi,Grass,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,
421,Cherrim,Grass,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,
422,Shellos,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,
423,Gastrodon,Water,Ground,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,
424,Ambipom,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,
425,Drifloon,Ghost,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,
426,Drifblim,Ghost,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,
427,Buneary,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,
428,Lopunny,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,
429,Mismagius,Ghost,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,
430,Honchkrow,Dark,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,
431,Glameow,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,
432,Purugly,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,
433,Chingling,Psychic,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,
434,Stunky,Poison,Dark,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,
435,Skuntank,Poison,Dark,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,
436,Bronzor,Steel,Psychic,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,
437,Bronzong,Steel,Psychic,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,
438,Bonsly,Rock,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,
439,Mime Jr,Psychic,Fairy,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,
440,Happiny,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,
441,Chatot,Normal,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,
442,Spiritomb,Ghost,Dark,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,
443,Gible,Dragon,Ground,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,
444,Gabite,Dragon,Ground,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,
445,Garchomp,Dragon,Ground,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,
446,Munchlax,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,
447,Riolu,Fighting,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,
448,Lucario,Fighting,Steel,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,
449,Hippopotas,Ground,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,
450,Hippowdon,Ground,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,
451,Skorupi,Poison,Bug,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,
452,Drapion,Poison,Dark,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,
453,Croagunk,Poison,Fighting,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,
454,Toxicroak,Poison,Fighting,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,
455,Carnivine,Grass,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,
456,Finneon,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,
457,Lumineon,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,
458,Mantyke,Water,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,
459,Snover,Grass,Ice,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,
460,Abomasnow,Grass,Ice,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,
461,Weavile,Dark,Ice,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,
462,Magnezone,Electric,Steel,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,
463,Lickilicky,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,
464,Rhyperior,Ground,Rock,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,
465,Tangrowth,Grass,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,
466,Electivire,Electric,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,
467,Magmortar,Fire,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png,
468,Togekiss,Fairy,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png,
469,Yanmega,Bug,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png,
470,Leafeon,Grass,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png,
471,Glaceon,Ice,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png,
472,Gliscor,Ground,Flying,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png,
473,Mamoswine,Ice,Ground,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,
474,Porygon Z,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,
475,Gallade,Psychic,Fighting,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,
476,Probopass,Rock,Steel,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,
477,Dusknoir,Ghost,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png,
478,Froslass,Ice,Ghost,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png,
479,Rotom,Electric,Ghost,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png,
480,Uxie,Psychic,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png,
481,Mesprit,Psychic,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png,
482,Azelf,Psychic,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png,
483,Dialga,Steel,Dragon,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png,
484,Palkia,Water,Dragon,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png,
485,Heatran,Fire,Steel,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png,
486,Regigigas,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png,
487,Giratina Altered,Ghost,Dragon,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png,
488,Cresselia,Psychic,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png,
489,Phione,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png,
490,Manaphy,Water,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png,
491,Darkrai,Dark,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png,
492,Shaymin Land,Grass,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png,
493,Arceus,Normal,,4,Sinnoh,Diamond/Pearl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png,
494,Victini,Psychic,Fire,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png,
495,Snivy,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png,
496,Servine,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png,
497,Serperior,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png,
498,Tepig,Fire,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,
499,Pignite,Fire,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png,
500,Emboar,Fire,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png,
501,Oshawott,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png,
502,Dewott,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png,
503,Samurott,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png,
504,Patrat,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png,
505,Watchog,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png,
506,Lillipup,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png,
507,Herdier,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png,
508,Stoutland,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png,
509,Purrloin,Dark,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png,
510,Liepard,Dark,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png,
511,Pansage,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png,
512,Simisage,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png,
513,Pansear,Fire,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png,
514,Simisear,Fire,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png,
515,Panpour,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png,
516,Simipour,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png,
517,Munna,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png,
518,Musharna,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png,
519,Pidove,Normal,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png,
520,Tranquill,Normal,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png,
521,Unfezant,Normal,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png,
522,Blitzle,Electric,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png,
523,Zebstrika,Electric,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png,
524,Roggenrola,Rock,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png,
525,Boldore,Rock,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png,
526,Gigalith,Rock,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png,
527,Woobat,Psychic,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png,
528,Swoobat,Psychic,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png,
529,Drilbur,Ground,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png,
530,Excadrill,Ground,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png,
531,Audino,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png,
532,Timburr,Fighting,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png,
533,Gurdurr,Fighting,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png,
534,Conkeldurr,Fighting,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png,
535,Tympole,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png,
536,Palpitoad,Water,Ground,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png,
537,Seismitoad,Water,Ground,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png,
538,Throh,Fighting,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png,
539,Sawk,Fighting,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png,
540,Sewaddle,Bug,Grass,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png,
541,Swadloon,Bug,Grass,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png,
542,Leavanny,Bug,Grass,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png,
543,Venipede,Bug,Poison,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png,
544,Whirlipede,Bug,Poison,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,
545,Scolipede,Bug,Poison,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,
546,Cottonee,Grass,Fairy,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,
547,Whimsicott,Grass,Fairy,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,
548,Petilil,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,
549,Lilligant,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,
550,Basculin Red Striped,Water,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,
551,Sandile,Ground,Dark,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,
552,Krokorok,Ground,Dark,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png,
553,Krookodile,Ground,Dark,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png,
554,Darumaka,Fire,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png,
555,Darmanitan Standard,Fire,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png,
556,Maractus,Grass,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png,
557,Dwebble,Bug,Rock,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png,
558,Crustle,Bug,Rock,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png,
559,Scraggy,Dark,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png,
560,Scrafty,Dark,Fighting,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png,
561,Sigilyph,Psychic,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png,
562,Yamask,Ghost,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png,
563,Cofagrigus,Ghost,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png,
564,Tirtouga,Water,Rock,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png,
565,Carracosta,Water,Rock,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png,
566,Archen,Rock,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png,
567,Archeops,Rock,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png,
568,Trubbish,Poison,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,
569,Garbodor,Poison,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,
570,Zorua,Dark,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,
571,Zoroark,Dark,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,
572,Minccino,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,
573,Cinccino,Normal,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,
574,Gothita,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,
575,Gothorita,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,
576,Gothitelle,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,
577,Solosis,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,
578,Duosion,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,
579,Reuniclus,Psychic,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,
580,Ducklett,Water,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,
581,Swanna,Water,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,
582,Vanillite,Ice,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,
583,Vanillish,Ice,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,
584,Vanilluxe,Ice,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,
585,Deerling,Normal,Grass,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,
586,Sawsbuck,Normal,Grass,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,
587,Emolga,Electric,Flying,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,
588,Karrablast,Bug,,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,
589,Escavalier,Bug,Steel,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,
590,Foongus,Grass,Poison,5,Unova,Black/White,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,
